id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,standard,dormitory_type,condition_type,construction,basement_status,month,season,waterfront_status,renovated_status,year,year_month,recomendation,sell_price,profit,price_median_region,price_median_season
3123800080,2014-11-12,365000.0,2,1.5,1160,8060,1.0,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.38600000000001,1500,8060,low_standard,apartment,good,<1955,no,11,fall,no,no,2014,2014-11,comprar,381000.0,16000.0,489950.0,381000.0
7625700020,2014-09-29,340000.0,1,1.0,640,4800,1.0,0,0,3,6,640,0,1918,0,98136,47.5551,-122.382,1250,2847,low_standard,studio,regular,<1955,no,9,fall,no,no,2014,2014-09,comprar,381000.0,41000.0,489950.0,381000.0
7625703260,2014-09-24,400950.0,2,1.75,2320,6250,1.0,0,0,3,7,1400,920,1948,0,98136,47.5468,-122.38600000000001,1420,6250,low_standard,apartment,regular,<1955,yes,9,fall,no,no,2014,2014-09,comprar,441045.00000000006,40095.00000000006,489950.0,381000.0
2810600022,2014-10-07,335000.0,2,1.75,1060,1202,2.0,0,0,3,7,760,300,2003,0,98136,47.5426,-122.38799999999999,1060,1493,low_standard,apartment,regular,>1955,yes,10,fall,no,no,2014,2014-10,comprar,381000.0,46000.0,489950.0,381000.0
7625701045,2014-10-27,360000.0,3,1.75,1510,6000,1.0,0,0,3,7,1060,450,1947,0,98136,47.5535,-122.39,1610,6000,low_standard,house,regular,<1955,yes,10,fall,no,no,2014,2014-10,comprar,381000.0,21000.0,489950.0,381000.0
7625702616,2014-11-21,219000.0,2,2.5,809,940,2.0,0,0,3,7,809,0,2003,0,98136,47.5499,-122.384,1260,4240,low_standard,apartment,regular,>1955,no,11,fall,no,no,2014,2014-11,comprar,284700.0,65700.0,489950.0,381000.0
2493200455,2014-10-21,290000.0,2,1.0,770,4800,1.0,0,0,3,7,770,0,1943,0,98136,47.527,-122.383,1390,4800,low_standard,apartment,regular,<1955,no,10,fall,no,no,2014,2014-10,comprar,377000.0,87000.0,489950.0,381000.0
7625701935,2014-10-13,330000.0,2,1.0,700,4000,1.0,0,0,3,6,700,0,1943,0,98136,47.5487,-122.391,1060,6000,low_standard,apartment,regular,<1955,no,10,fall,no,no,2014,2014-10,comprar,381000.0,51000.0,489950.0,381000.0
9417400110,2014-09-15,390000.0,4,1.0,1280,4840,1.0,0,0,3,7,940,340,1950,0,98136,47.5477,-122.395,1360,4840,low_standard,house,regular,<1955,yes,9,fall,no,no,2014,2014-09,comprar,429000.00000000006,39000.00000000006,489950.0,381000.0
9557200090,2014-11-12,399000.0,3,1.0,990,4250,1.0,0,0,4,7,840,150,1924,0,98136,47.5392,-122.39,990,4500,low_standard,house,good,<1955,yes,11,fall,no,no,2014,2014-11,comprar,438900.00000000006,39900.00000000006,489950.0,381000.0
3869900146,2014-10-30,306500.0,2,1.0,840,892,2.0,0,0,3,7,840,0,2006,0,98136,47.5396,-122.387,1030,1007,low_standard,apartment,regular,>1955,no,10,fall,no,no,2014,2014-10,comprar,381000.0,74500.0,489950.0,381000.0
7625703007,2014-10-14,271115.0,2,1.5,830,1325,2.0,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485,low_standard,apartment,regular,>1955,no,10,fall,no,no,2014,2014-10,comprar,352449.5,81334.5,489950.0,381000.0
2461900446,2014-10-23,372000.0,3,2.0,1330,1042,2.0,0,0,3,8,1060,270,2014,0,98136,47.5522,-122.382,1440,2428,low_standard,house,regular,>1955,yes,10,fall,no,no,2014,2014-10,comprar,381000.0,9000.0,489950.0,381000.0
9238901420,2015-02-02,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100,low_standard,house,good,<1955,yes,2,winter,no,no,2015,2015-02,comprar,486200.00000000006,44200.00000000006,489950.0,430000.0
7625700012,2014-12-02,370000.0,3,2.75,1250,1655,2.0,0,0,3,7,830,420,2006,0,98136,47.5554,-122.382,1520,3001,low_standard,house,regular,>1955,yes,12,winter,no,no,2014,2014-12,comprar,430000.0,60000.0,489950.0,430000.0
7625702615,2015-01-14,400000.0,2,1.0,610,4560,1.0,0,0,3,5,610,0,1918,0,98136,47.5498,-122.383,930,1392,low_standard,apartment,regular,<1955,no,1,winter,no,no,2015,2015-01,comprar,430000.0,30000.0,489950.0,430000.0
3869900120,2015-02-26,430000.0,3,2.5,1690,1310,2.0,0,0,3,8,1140,550,2004,0,98136,47.5404,-122.387,1640,1321,low_standard,house,regular,>1955,yes,2,winter,no,no,2015,2015-02,comprar,473000.00000000006,43000.00000000006,489950.0,430000.0
7934000145,2014-12-01,450000.0,4,2.75,2900,6400,2.0,0,0,3,7,2040,860,1911,1970,98136,47.5563,-122.39299999999999,1340,6144,low_standard,house,regular,<1955,yes,12,winter,no,yes,2014,2014-12,comprar,495000.00000000006,45000.00000000006,489950.0,430000.0
312000295,2015-01-22,400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,1952,0,98136,47.5569,-122.39399999999999,1190,5120,low_standard,apartment,very good,<1955,no,1,winter,no,no,2015,2015-01,comprar,430000.0,30000.0,489950.0,430000.0
826000295,2014-12-15,379950.0,2,1.0,870,7500,1.0,0,0,3,7,870,0,1947,0,98136,47.5465,-122.384,1240,5709,low_standard,apartment,regular,<1955,no,12,winter,no,no,2014,2014-12,comprar,430000.0,50050.0,489950.0,430000.0
7625702440,2014-12-30,469000.0,3,1.75,1480,800,2.0,0,0,3,8,1000,480,2014,0,98136,47.5493,-122.387,1480,1143,low_standard,house,regular,>1955,yes,12,winter,no,no,2014,2014-12,comprar,515900.00000000006,46900.00000000006,489950.0,430000.0
1090000075,2014-12-16,393000.0,2,1.0,1020,4200,1.0,0,0,5,6,1020,0,1923,0,98136,47.5319,-122.391,1660,4200,low_standard,apartment,very good,<1955,no,12,winter,no,no,2014,2014-12,comprar,430000.0,37000.0,489950.0,430000.0
4319200450,2015-01-20,436000.0,4,1.0,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,47.5372,-122.382,1810,6600,low_standard,house,regular,<1955,no,1,winter,no,no,2015,2015-01,comprar,479600.00000000006,43600.00000000006,489950.0,430000.0
4322200050,2014-12-17,340000.0,3,2.0,1870,3378,1.0,0,0,3,7,1120,750,1913,0,98136,47.5371,-122.39299999999999,1870,1872,low_standard,house,regular,<1955,yes,12,winter,no,no,2014,2014-12,comprar,430000.0,90000.0,489950.0,430000.0
7625701900,2015-02-22,467500.0,2,1.75,1490,4800,1.0,0,0,4,7,750,740,1918,0,98136,47.5496,-122.391,1400,6000,low_standard,apartment,good,<1955,yes,2,winter,no,no,2015,2015-02,comprar,514250.00000000006,46750.00000000006,489950.0,430000.0
5637500250,2015-02-10,447000.0,2,1.0,760,6035,1.0,0,0,3,6,760,0,1920,0,98136,47.5443,-122.382,2110,6046,low_standard,apartment,regular,<1955,no,2,winter,no,no,2015,2015-02,comprar,491700.00000000006,44700.00000000006,489950.0,430000.0
2487200680,2015-02-24,447000.0,2,1.0,720,7500,1.0,0,2,3,6,720,0,1925,0,98136,47.5185,-122.39200000000001,1390,5000,low_standard,apartment,regular,<1955,no,2,winter,no,no,2015,2015-02,comprar,491700.00000000006,44700.00000000006,489950.0,430000.0
7934000090,2015-02-25,340000.0,2,1.0,690,5200,1.0,0,0,3,6,690,0,1918,0,98136,47.556000000000004,-122.395,1380,5700,low_standard,apartment,regular,<1955,no,2,winter,no,no,2015,2015-02,comprar,430000.0,90000.0,489950.0,430000.0
3869900139,2015-01-07,484950.0,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321,low_standard,house,regular,>1955,no,1,winter,no,no,2015,2015-01,comprar,533445.0,48495.0,489950.0,430000.0
7625702451,2015-01-06,459000.0,3,2.0,1480,800,2.0,0,0,3,8,1000,480,2014,0,98136,47.5492,-122.387,1480,886,low_standard,house,regular,>1955,yes,1,winter,no,no,2015,2015-01,comprar,504900.00000000006,45900.00000000006,489950.0,430000.0
7625702437,2015-01-15,389000.0,3,2.5,1350,874,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,low_standard,house,regular,>1955,yes,1,winter,no,no,2015,2015-01,comprar,430000.0,41000.0,489950.0,430000.0
7625703357,2015-02-27,394950.0,2,2.25,1300,2104,2.0,0,0,3,8,1010,290,2011,0,98136,47.5477,-122.38799999999999,1430,1850,low_standard,apartment,regular,>1955,yes,2,winter,no,no,2015,2015-02,comprar,430000.0,35050.0,489950.0,430000.0
3869900138,2015-02-23,489950.0,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,538945.0,48995.0,489950.0,430000.0
5637500082,2014-12-03,346000.0,3,2.0,1060,1184,2.0,0,0,3,7,730,330,2006,0,98136,47.5443,-122.385,1270,1601,low_standard,house,regular,>1955,yes,12,winter,no,no,2014,2014-12,comprar,430000.0,84000.0,489950.0,430000.0
4315700060,2015-03-03,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500,1963,0,98136,47.5395,-122.39,950,5500,low_standard,apartment,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,400000.0,22000.0,489950.0,400000.0
3013300510,2015-05-06,389950.0,2,1.0,820,4234,1.0,0,1,3,6,820,0,1951,0,98136,47.5294,-122.38600000000001,1550,4236,low_standard,apartment,regular,<1955,no,5,spring,no,no,2015,2015-05,comprar,400000.0,10050.0,489950.0,400000.0
2719100013,2015-04-29,418000.0,2,1.5,1480,1349,2.0,0,0,3,7,1240,240,2007,0,98136,47.5439,-122.38600000000001,1550,1349,low_standard,apartment,regular,>1955,yes,4,spring,no,no,2015,2015-04,comprar,459800.00000000006,41800.00000000006,489950.0,400000.0
2594200375,2015-03-30,427500.0,3,1.75,1240,7200,1.0,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200,low_standard,house,very good,<1955,no,3,spring,no,no,2015,2015-03,comprar,470250.00000000006,42750.00000000006,489950.0,400000.0
2810600015,2015-04-27,400000.0,2,1.0,910,4000,1.0,0,0,3,7,910,0,1918,0,98136,47.5427,-122.38799999999999,1060,1346,low_standard,apartment,regular,<1955,no,4,spring,no,no,2015,2015-04,comprar,440000.00000000006,40000.00000000006,489950.0,400000.0
9169100214,2014-05-14,372220.0,3,1.0,1290,5500,1.0,0,0,3,7,980,310,1951,0,98136,47.5266,-122.39200000000001,1680,5000,low_standard,house,regular,<1955,yes,5,spring,no,no,2014,2014-05,comprar,400000.0,27780.0,489950.0,400000.0
3522900061,2015-04-21,418000.0,2,1.0,1040,6900,1.0,0,0,4,7,1040,0,1915,0,98136,47.5411,-122.391,1620,6280,low_standard,apartment,good,<1955,no,4,spring,no,no,2015,2015-04,comprar,459800.00000000006,41800.00000000006,489950.0,400000.0
2488200459,2014-05-05,405000.0,2,3.0,1410,1240,2.0,0,0,3,8,1140,270,2006,0,98136,47.5221,-122.39,1410,1273,low_standard,apartment,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,445500.00000000006,40500.00000000006,489950.0,400000.0
34001304,2015-04-10,480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,6050,low_standard,house,regular,>1955,yes,4,spring,no,no,2015,2015-04,comprar,528000.0,48000.0,489950.0,400000.0
2461900945,2015-04-21,438000.0,5,1.0,1950,6250,1.5,0,0,4,7,1450,500,1917,0,98136,47.5511,-122.38600000000001,1950,6250,low_standard,house,good,<1955,yes,4,spring,no,no,2015,2015-04,comprar,481800.00000000006,43800.00000000006,489950.0,400000.0
2493200235,2015-03-11,370000.0,2,1.0,850,6213,1.0,0,0,3,6,750,100,1916,0,98136,47.5282,-122.384,1880,5500,low_standard,apartment,regular,<1955,yes,3,spring,no,no,2015,2015-03,comprar,400000.0,30000.0,489950.0,400000.0
7625704317,2015-05-03,377500.0,2,1.0,840,4500,1.0,0,0,3,6,840,0,1939,0,98136,47.5441,-122.39,1300,5000,low_standard,apartment,regular,<1955,no,5,spring,no,no,2015,2015-05,comprar,400000.0,22500.0,489950.0,400000.0
4318200440,2014-05-22,432000.0,3,2.25,1470,1578,2.0,0,0,3,8,1090,380,2007,0,98136,47.5388,-122.387,1470,1668,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,475200.00000000006,43200.00000000006,489950.0,400000.0
3869900155,2015-03-26,340000.0,2,2.0,1250,1178,2.0,0,0,3,7,980,270,1996,0,98136,47.5426,-122.387,1270,1242,low_standard,apartment,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,400000.0,60000.0,489950.0,400000.0
312000265,2015-05-04,375000.0,2,1.0,790,5120,1.0,0,0,3,6,790,0,1950,0,98136,47.556999999999995,-122.395,1250,5120,low_standard,apartment,regular,<1955,no,5,spring,no,no,2015,2015-05,comprar,400000.0,25000.0,489950.0,400000.0
3013300409,2015-03-12,400000.0,2,1.0,1220,6300,1.0,0,0,3,7,760,460,1942,0,98136,47.5299,-122.387,1850,4886,low_standard,apartment,regular,<1955,yes,3,spring,no,no,2015,2015-03,comprar,440000.00000000006,40000.00000000006,489950.0,400000.0
2487700065,2014-05-05,400000.0,2,1.0,840,5510,1.0,0,0,3,7,840,0,1955,0,98136,47.5247,-122.391,1630,5510,low_standard,apartment,regular,<1955,no,5,spring,no,no,2014,2014-05,comprar,440000.00000000006,40000.00000000006,489950.0,400000.0
7625704340,2015-03-03,425000.0,2,1.75,1550,7800,1.0,0,0,3,7,1050,500,1940,0,98136,47.5436,-122.39,1370,5000,low_standard,apartment,regular,<1955,yes,3,spring,no,no,2015,2015-03,comprar,467500.00000000006,42500.00000000006,489950.0,400000.0
3259400024,2015-04-27,340000.0,3,2.0,1150,700,2.0,0,0,3,7,800,350,2000,0,98136,47.5552,-122.381,1060,1910,low_standard,house,regular,>1955,yes,4,spring,no,no,2015,2015-04,comprar,400000.0,60000.0,489950.0,400000.0
5705500075,2015-03-26,388000.0,2,1.75,800,4800,1.0,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000,low_standard,apartment,good,<1955,no,3,spring,no,no,2015,2015-03,comprar,400000.0,12000.0,489950.0,400000.0
2624039114,2015-04-13,360000.0,2,1.0,1120,12625,1.0,0,3,3,7,1120,0,1940,0,98136,47.5397,-122.385,1880,6828,low_standard,apartment,regular,<1955,no,4,spring,no,no,2015,2015-04,comprar,400000.0,40000.0,489950.0,400000.0
4322200105,2015-03-31,229050.0,1,1.0,420,3298,1.0,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975,low_standard,studio,good,<1955,no,3,spring,no,no,2015,2015-03,comprar,297765.0,68715.0,489950.0,400000.0
2594200350,2015-03-04,445000.0,2,1.0,910,7200,1.0,0,1,4,7,830,80,1936,0,98136,47.5145,-122.39,1700,7200,low_standard,apartment,good,<1955,yes,3,spring,no,no,2015,2015-03,comprar,489500.00000000006,44500.00000000006,489950.0,400000.0
2810100040,2014-05-07,485000.0,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.38799999999999,1040,4400,low_standard,house,good,<1955,yes,5,spring,no,no,2014,2014-05,comprar,533500.0,48500.0,489950.0,400000.0
7435500085,2014-05-28,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,98136,47.5568,-122.382,1660,7559,low_standard,house,regular,<1955,no,5,spring,no,no,2014,2014-05,comprar,400000.0,20000.0,489950.0,400000.0
2461900175,2014-05-22,400000.0,3,1.0,1040,6250,1.0,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,low_standard,house,regular,<1955,no,5,spring,no,no,2014,2014-05,comprar,440000.00000000006,40000.00000000006,489950.0,400000.0
5637500094,2014-05-22,431500.0,3,3.5,1900,1612,2.0,0,0,3,8,1430,470,2008,0,98136,47.544,-122.385,1780,1525,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,474650.00000000006,43150.00000000006,489950.0,400000.0
1090000005,2015-05-04,402000.0,2,1.0,1210,5600,1.5,0,0,3,7,1210,0,1922,0,98136,47.5322,-122.39200000000001,1400,5028,low_standard,apartment,regular,<1955,no,5,spring,no,no,2015,2015-05,comprar,442200.00000000006,40200.00000000006,489950.0,400000.0
7626200235,2014-05-23,464600.0,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,low_standard,house,good,<1955,no,5,spring,no,no,2014,2014-05,comprar,511060.00000000006,46460.00000000006,489950.0,400000.0
2815600235,2015-04-02,450600.0,2,1.0,840,7020,1.5,0,0,4,7,840,0,1943,0,98136,47.5513,-122.39399999999999,1310,7072,low_standard,apartment,good,<1955,no,4,spring,no,no,2015,2015-04,comprar,495660.00000000006,45060.00000000006,489950.0,400000.0
7625701386,2014-05-16,430000.0,3,1.75,2150,4333,1.0,0,0,3,7,1200,950,1956,0,98136,47.5537,-122.38799999999999,1480,6500,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,473000.00000000006,43000.00000000006,489950.0,400000.0
2349300069,2014-05-12,301500.0,2,1.5,830,1333,2.0,0,0,3,7,830,0,2005,0,98136,47.5506,-122.381,1120,4822,low_standard,apartment,regular,>1955,no,5,spring,no,no,2014,2014-05,comprar,391950.0,90450.0,489950.0,400000.0
2487700274,2015-03-09,437000.0,2,3.0,1460,1452,2.0,0,0,3,8,1140,320,2007,0,98136,47.5224,-122.39,1460,1452,low_standard,apartment,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,480700.00000000006,43700.00000000006,489950.0,400000.0
2461900492,2014-05-11,368000.0,3,2.5,1370,1350,2.0,0,0,3,7,1010,360,2007,0,98136,47.5534,-122.382,1450,6000,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,400000.0,32000.0,489950.0,400000.0
7625702901,2015-03-11,302860.0,2,1.0,970,3279,2.0,0,0,3,7,790,180,2007,0,98136,47.5469,-122.383,1150,1351,low_standard,apartment,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,393718.0,90858.0,489950.0,400000.0
2810100007,2015-05-06,419950.0,3,2.25,1250,811,3.0,0,0,3,8,1250,0,2014,0,98136,47.5419,-122.38799999999999,1250,1232,low_standard,house,regular,>1955,no,5,spring,no,no,2015,2015-05,comprar,461945.00000000006,41995.00000000006,489950.0,400000.0
3869900150,2015-04-27,345000.0,2,1.75,1030,1106,2.0,0,0,3,7,765,265,2006,0,98136,47.5397,-122.387,1030,1066,low_standard,apartment,regular,>1955,yes,4,spring,no,no,2015,2015-04,comprar,400000.0,55000.0,489950.0,400000.0
7625702264,2015-04-27,399000.0,2,2.0,1110,1155,3.0,0,0,3,7,980,130,2008,0,98136,47.5496,-122.38799999999999,1110,1089,low_standard,apartment,regular,>1955,yes,4,spring,no,no,2015,2015-04,comprar,400000.0,1000.0,489950.0,400000.0
7625702444,2014-05-10,394950.0,3,2.5,1350,1250,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,400000.0,5050.0,489950.0,400000.0
7625702277,2015-03-31,406000.0,2,2.0,1110,1095,3.0,0,0,3,7,980,130,2008,0,98136,47.5494,-122.38799999999999,1110,1083,low_standard,apartment,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,446600.00000000006,40600.00000000006,489950.0,400000.0
5637500070,2014-07-31,438000.0,3,2.5,1520,1304,2.0,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718,low_standard,house,regular,>1955,yes,7,summer,no,no,2014,2014-07,comprar,481800.00000000006,43800.00000000006,489950.0,391750.0
7625701891,2014-08-06,435000.0,3,1.0,1400,4800,1.0,0,0,4,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,low_standard,house,good,<1955,yes,8,summer,no,no,2014,2014-08,comprar,478500.00000000006,43500.00000000006,489950.0,391750.0
7625702400,2014-07-30,355000.0,2,1.0,960,6250,1.0,0,0,3,6,960,0,1916,0,98136,47.5491,-122.38600000000001,1350,6250,low_standard,apartment,regular,<1955,no,7,summer,no,no,2014,2014-07,comprar,391750.0,36750.0,489950.0,391750.0
7935000125,2014-06-05,440000.0,3,1.0,1050,7500,1.0,0,0,3,6,1050,0,1900,0,98136,47.5473,-122.396,1380,7500,low_standard,house,regular,<1955,no,6,summer,no,no,2014,2014-06,comprar,484000.00000000006,44000.00000000006,489950.0,391750.0
2493200435,2014-08-25,360000.0,2,2.0,1180,3200,1.0,0,1,4,6,590,590,1945,0,98136,47.5275,-122.383,1350,4000,low_standard,apartment,good,<1955,yes,8,summer,no,no,2014,2014-08,comprar,391750.0,31750.0,489950.0,391750.0
3013300055,2014-06-02,405000.0,2,1.75,1710,4234,2.0,0,0,3,7,1330,380,1920,1979,98136,47.5319,-122.38600000000001,1530,4556,low_standard,apartment,regular,<1955,yes,6,summer,no,yes,2014,2014-06,comprar,445500.00000000006,40500.00000000006,489950.0,391750.0
4315700390,2014-06-30,410000.0,1,1.5,1010,5750,1.0,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.39200000000001,1230,5750,low_standard,studio,regular,<1955,no,6,summer,no,yes,2014,2014-06,comprar,451000.00000000006,41000.00000000006,489950.0,391750.0
9417400215,2014-07-31,363000.0,2,1.0,820,4880,1.0,0,0,4,6,820,0,1925,0,98136,47.5483,-122.39399999999999,1320,4880,low_standard,apartment,good,<1955,no,7,summer,no,no,2014,2014-07,comprar,391750.0,28750.0,489950.0,391750.0
2493200015,2014-06-20,380000.0,3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288,low_standard,house,regular,<1955,yes,6,summer,no,no,2014,2014-06,comprar,391750.0,11750.0,489950.0,391750.0
4318200090,2014-06-18,375000.0,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910,0,98136,47.5379,-122.38600000000001,1330,8740,low_standard,apartment,regular,<1955,no,6,summer,no,no,2014,2014-06,comprar,391750.0,16750.0,489950.0,391750.0
2719100042,2014-06-23,458500.0,3,2.0,1890,1599,2.0,0,0,3,9,1430,460,2012,0,98136,47.5438,-122.385,1780,1562,low_standard,house,regular,>1955,yes,6,summer,no,no,2014,2014-06,comprar,504350.00000000006,45850.00000000006,489950.0,391750.0
7625703637,2014-08-28,286000.0,2,1.0,610,4000,1.0,0,0,4,6,610,0,1918,0,98136,47.5469,-122.391,870,5160,low_standard,apartment,good,<1955,no,8,summer,no,no,2014,2014-08,comprar,371800.0,85800.0,489950.0,391750.0
9169600275,2014-07-23,280000.0,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000,low_standard,apartment,regular,<1955,no,7,summer,no,no,2014,2014-07,comprar,364000.0,84000.0,489950.0,391750.0
34000005,2014-06-18,343566.0,2,1.0,1100,4200,1.0,0,0,3,7,1100,0,1954,0,98136,47.5312,-122.39200000000001,1240,4000,low_standard,apartment,regular,<1955,no,6,summer,no,no,2014,2014-06,comprar,391750.0,48184.0,489950.0,391750.0
2461900609,2014-07-17,346100.0,3,2.5,1400,2036,2.0,0,0,3,7,1400,0,2003,0,98136,47.5516,-122.382,1500,2036,low_standard,house,regular,>1955,no,7,summer,no,no,2014,2014-07,comprar,391750.0,45650.0,489950.0,391750.0
7104100050,2014-06-24,485000.0,3,2.5,1500,5412,1.0,0,0,5,7,900,600,1920,0,98136,47.5499,-122.39399999999999,1090,5412,low_standard,house,very good,<1955,yes,6,summer,no,no,2014,2014-06,comprar,533500.0,48500.0,489950.0,391750.0
3013300968,2014-08-01,416500.0,3,1.0,1100,4184,1.0,0,0,4,7,1100,0,1965,0,98136,47.5309,-122.382,1630,4366,low_standard,house,good,>1955,no,8,summer,no,no,2014,2014-08,comprar,458150.00000000006,41650.00000000006,489950.0,391750.0
7625703945,2014-07-01,345000.0,2,1.0,1080,7775,1.0,0,0,3,6,1080,0,1955,0,98136,47.5447,-122.39399999999999,1730,7350,low_standard,apartment,regular,<1955,no,7,summer,no,no,2014,2014-07,comprar,391750.0,46750.0,489950.0,391750.0
4315700175,2014-06-12,440000.0,3,1.0,1210,5750,1.5,0,0,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,low_standard,house,good,<1955,no,6,summer,no,no,2014,2014-06,comprar,484000.00000000006,44000.00000000006,489950.0,391750.0
2490200615,2014-06-09,400000.0,2,1.0,1140,5100,1.0,0,0,3,7,1140,0,1942,0,98136,47.5323,-122.383,1230,5100,low_standard,apartment,regular,<1955,no,6,summer,no,no,2014,2014-06,comprar,440000.00000000006,40000.00000000006,489950.0,391750.0
7625703065,2014-06-04,375000.0,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250,low_standard,apartment,good,<1955,no,6,summer,no,no,2014,2014-06,comprar,391750.0,16750.0,489950.0,391750.0
9100000040,2014-08-07,480000.0,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.39200000000001,1200,4080,low_standard,house,good,>1955,yes,8,summer,no,no,2014,2014-08,comprar,528000.0,48000.0,489950.0,391750.0
4318200360,2014-07-30,286000.0,2,1.0,1170,6543,1.0,0,0,3,7,1170,0,1913,0,98136,47.537,-122.385,1550,7225,low_standard,apartment,regular,<1955,no,7,summer,no,no,2014,2014-07,comprar,371800.0,85800.0,489950.0,391750.0
2488200455,2014-07-03,405500.0,2,2.75,1350,1252,2.0,0,0,3,8,1120,230,2006,0,98136,47.522,-122.39,1410,1265,low_standard,apartment,regular,>1955,yes,7,summer,no,no,2014,2014-07,comprar,446050.00000000006,40550.00000000006,489950.0,391750.0
3013300895,2014-07-18,337000.0,2,1.0,1010,4000,1.0,0,0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366,low_standard,apartment,regular,<1955,no,7,summer,no,no,2014,2014-07,comprar,391750.0,54750.0,489950.0,391750.0
826000480,2014-08-26,448500.0,3,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0,98136,47.5457,-122.383,1300,4800,low_standard,house,good,<1955,no,8,summer,no,no,2014,2014-08,comprar,493350.00000000006,44850.00000000006,489950.0,391750.0
3524039060,2014-06-01,250000.0,1,1.0,750,4000,1.0,0,0,3,6,750,0,1918,0,98136,47.5243,-122.39,1770,4850,low_standard,studio,regular,<1955,no,6,summer,no,no,2014,2014-06,comprar,325000.0,75000.0,489950.0,391750.0
2810100023,2014-06-25,395000.0,2,2.25,1350,1493,2.0,0,0,3,8,1050,300,2007,0,98136,47.5421,-122.38799999999999,1250,1202,low_standard,apartment,regular,>1955,yes,6,summer,no,no,2014,2014-06,comprar,434500.00000000006,39500.00000000006,489950.0,391750.0
7625702967,2014-06-09,398000.0,3,2.5,1720,1715,2.0,0,0,3,7,1240,480,2004,0,98136,47.5481,-122.384,1610,1626,low_standard,house,regular,>1955,yes,6,summer,no,no,2014,2014-06,comprar,437800.00000000006,39800.00000000006,489950.0,391750.0
9396700024,2014-07-31,360000.0,2,2.5,1233,1244,2.0,0,0,3,7,963,270,2007,0,98136,47.5533,-122.381,1230,1300,low_standard,apartment,regular,>1955,yes,7,summer,no,no,2014,2014-07,comprar,391750.0,31750.0,489950.0,391750.0
9396700028,2014-07-22,358000.0,2,2.5,1278,987,2.0,0,0,3,7,1002,276,2007,0,98136,47.5532,-122.381,1220,1287,low_standard,apartment,regular,>1955,yes,7,summer,no,no,2014,2014-07,comprar,391750.0,33750.0,489950.0,391750.0
